nvdimp,出雲山自然保留區,2003,Maclura cochinchinensis,柘樹
nvdimp,出雲山自然保留區,2003,Beilschmiedia erythrophloia,瓊楠
nvdimp,出雲山自然保留區,2003,Lepisorus thunbergianus,瓦葦
nvdimp,出雲山自然保留區,2003,Stemona tuberosa,百部
nvdimp,出雲山自然保留區,2003,Stauntonia obovatifoliola,石月
nvdimp,出雲山自然保留區,2003,Celtis formosana,石朴
nvdimp,出雲山自然保留區,2003,Pyrrosia lingua,石葦
nvdimp,出雲山自然保留區,2003,Ilex formosana,糊樗
nvdimp,出雲山自然保留區,2003,Machilus thunbergii,紅楠
nvdimp,出雲山自然保留區,2003,Nephrolepis auriculata,腎蕨
nvdimp,出雲山自然保留區,2003,Ficus pumila,薜荔
nvdimp,出雲山自然保留區,2003,Cayratia japonica,虎葛
nvdimp,出雲山自然保留區,2003,Mucuna macrocarpa,血藤
nvdimp,出雲山自然保留區,2003,Quercus morii,赤柯
nvdimp,出雲山自然保留區,2003,Ecdysanthera rosea,酸藤
nvdimp,出雲山自然保留區,2003,Acer serrulatum,青楓
nvdimp,出雲山自然保留區,2003,Piper kadsura,風藤
nvdimp,出雲山自然保留區,2003,Machilus zuihoensis,香楠
nvdimp,出雲山自然保留區,2003,Tylophora ovata,鷗蔓
nvdimp,出雲山自然保留區,2003,Engelhardia roxburghiana,黃杞
nvdimp,出雲山自然保留區,2003,Adenostemma lavenia,下田菊
nvdimp,出雲山自然保留區,2003,Clematis grata,串鼻龍
nvdimp,出雲山自然保留區,2003,Miscanthus floridulus,五節芒
nvdimp,出雲山自然保留區,2003,Damnacanthus indicus,伏牛花
nvdimp,出雲山自然保留區,2003,Lemmaphyllum microphyllum,伏石蕨
nvdimp,出雲山自然保留區,2003,Diospyros oldhamii,俄氏柿
nvdimp,出雲山自然保留區,2003,Paraphlomis javanica,假糙蘇
nvdimp,出雲山自然保留區,2003,Vernonia elliptica,光耀藤
nvdimp,出雲山自然保留區,2003,Paspalum conjugatum,兩耳草
nvdimp,出雲山自然保留區,2003,Elatostema lineolatum var. majus,冷清草
nvdimp,出雲山自然保留區,2003,Microstegium ciliatum,剛莠竹
nvdimp,出雲山自然保留區,2003,Stephania japonica,千金藤
nvdimp,出雲山自然保留區,2003,Ehretia acuminata,厚殼樹
nvdimp,出雲山自然保留區,2003,Bridelia tomentosa,土密樹
nvdimp,出雲山自然保留區,2003,Colysis pothifolia,大線蕨
nvdimp,出雲山自然保留區,2003,Gordonia axillaris,大頭茶
nvdimp,出雲山自然保留區,2003,Asparagus cochinchinensis,天門冬
nvdimp,出雲山自然保留區,2003,Lepisorus obscurevenulosus,奧瓦葦
nvdimp,出雲山自然保留區,2003,Peperomia reflexa,小椒草
nvdimp,出雲山自然保留區,2003,Morus australis,小葉桑
nvdimp,出雲山自然保留區,2003,Acer kawakamii,尖葉槭
nvdimp,出雲山自然保留區,2003,Vitex quinata,山埔姜
nvdimp,出雲山自然保留區,2003,Alpinia intermedia,山月桃
nvdimp,出雲山自然保留區,2003,Eriobotrya deflexa,山枇杷
nvdimp,出雲山自然保留區,2003,Jasminum nervosum,山素英
nvdimp,出雲山自然保留區,2003,Symplocos glauca,山羊耳
nvdimp,出雲山自然保留區,2003,Asplenium antiquum,山蘇花
nvdimp,出雲山自然保留區,2003,Turpinia formosana,山香圓
nvdimp,出雲山自然保留區,2003,Pseudodrynaria coronans,崖薑蕨
nvdimp,出雲山自然保留區,2003,Campylotropis giraldii,彎龍骨
nvdimp,出雲山自然保留區,2003,Colysis hemionitidea,斷線蕨
nvdimp,出雲山自然保留區,2003,Paraboea swinhoei,旋莢木
nvdimp,出雲山自然保留區,2003,Trochodendron aralioides,昆欄樹
nvdimp,出雲山自然保留區,2003,Vittaria flexuosa,書帶蕨
nvdimp,出雲山自然保留區,2003,Cocculus orbiculatus,木防己
nvdimp,出雲山自然保留區,2003,Dianella ensifolia,桔梗蘭
nvdimp,出雲山自然保留區,2003,Rhamnus formosana,桶鉤藤
nvdimp,出雲山自然保留區,2003,Acer albopurpurascens,樟葉槭
nvdimp,出雲山自然保留區,2003,Elephantopus mollis,毛蓮菜
nvdimp,出雲山自然保留區,2003,Murdannia keisak,水竹葉
nvdimp,出雲山自然保留區,2003,Procris laevigata,烏來麻
nvdimp,出雲山自然保留區,2003,Michelia compressa,烏心石
nvdimp,出雲山自然保留區,2003,Sapindus mukorossi,無患子
nvdimp,出雲山自然保留區,2003,Carex cruciata,煙火薹
nvdimp,出雲山自然保留區,2003,Ilex asprella,燈稱花
nvdimp,出雲山自然保留區,2003,Tricalysia dubia,狗骨仔
nvdimp,出雲山自然保留區,2003,Cyclobalanopsis stenophylloides,狹葉櫟
nvdimp,出雲山自然保留區,2003,Sloanea formosana,猴歡喜
nvdimp,出雲山自然保留區,2003,Hiptage benghalensis,猿尾藤
nvdimp,出雲山自然保留區,2003,Viburnum odoratissimum,珊瑚樹
nvdimp,出雲山自然保留區,2003,Vaccinium dunalianum var. caudatifolium,珍珠花
nvdimp,出雲山自然保留區,2003,Ficus sarmentosa var. nipponica,珍珠蓮
nvdimp,出雲山自然保留區,2003,Psidium guajava,番石榴
nvdimp,出雲山自然保留區,2003,Mallotus paniculatus,白匏子
nvdimp,出雲山自然保留區,2003,Fraxinus griffithii,白雞油
nvdimp,出雲山自然保留區,2003,Acacia confusa,相思樹
nvdimp,出雲山自然保留區,2003,Lysionotus pauciflorus,石吊蘭
nvdimp,出雲山自然保留區,2003,Glycosmis citrifolia,石苓舅
nvdimp,出雲山自然保留區,2003,Monachosorum henryi,稀子蕨
nvdimp,出雲山自然保留區,2003,Oplismenus compositus,竹葉草
nvdimp,出雲山自然保留區,2003,Mallotus philippensis,粗糠柴
nvdimp,出雲山自然保留區,2003,Cleyera japonica,紅淡比
nvdimp,出雲山自然保留區,2003,Sarcandra glabra,草珊瑚
nvdimp,出雲山自然保留區,2003,Hydrangea chinensis,華八仙
nvdimp,出雲山自然保留區,2003,Zanthoxylum scandens,藤花椒
nvdimp,出雲山自然保留區,2003,Rhododendron leptosanthum,西施花
nvdimp,出雲山自然保留區,2003,Passiflora edulis,西番蓮
nvdimp,出雲山自然保留區,2003,Tetradium glabrifolium,賊仔樹
nvdimp,出雲山自然保留區,2003,Embelia lenticellata,賽山椒
nvdimp,出雲山自然保留區,2003,Oxalis corniculata,酢漿草
nvdimp,出雲山自然保留區,2003,Urena lobata,野棉花
nvdimp,出雲山自然保留區,2003,Rubia lanceolata,金劍草
nvdimp,出雲山自然保留區,2003,Quercus longinux,錐果櫟
nvdimp,出雲山自然保留區,2003,Cryptolepis sinensis,隱鱗藤
nvdimp,出雲山自然保留區,2003,Paederia foetida,雞屎藤
nvdimp,出雲山自然保留區,2003,Quercus glauca,青剛櫟
nvdimp,出雲山自然保留區,2003,Dischidia formosana,風不動
nvdimp,出雲山自然保留區,2003,Clinopodium chinense,風輪菜
nvdimp,出雲山自然保留區,2003,Chromolaena odorata,香澤蘭
nvdimp,出雲山自然保留區,2003,Lithocarpus lepidocarpus,鬼石櫟
nvdimp,出雲山自然保留區,2003,Lepisorus kawakamii,鱗瓦葦
nvdimp,出雲山自然保留區,2003,Schefflera octophylla,鵝掌柴
nvdimp,出雲山自然保留區,2003,Ascocentrum pumilum,鹿角蘭
nvdimp,出雲山自然保留區,2003,Liriope spicata,麥門冬
nvdimp,出雲山自然保留區,2003,Litsea hypophaea,黃肉樹
nvdimp,出雲山自然保留區,2003,Pasania hancei var. ternaticupula,三斗石櫟
nvdimp,出雲山自然保留區,2003,Polystichum biaristatum,二尖耳蕨
nvdimp,出雲山自然保留區,2003,Vaccinium emarginatum,凹葉越橘
nvdimp,出雲山自然保留區,2003,Eurya glaberrima,厚葉柃木
nvdimp,出雲山自然保留區,2003,Viburnum luzonicum,呂宋莢迷
nvdimp,出雲山自然保留區,2003,Prunus phaeosticta,墨點櫻桃
nvdimp,出雲山自然保留區,2003,Phyllanthus multiflorus,多花油柑
nvdimp,出雲山自然保留區,2003,Osmanthus matsumuranus,大葉木犀
nvdimp,出雲山自然保留區,2003,Lithocarpus kawakamii,大葉石櫟
nvdimp,出雲山自然保留區,2003,Cornopteris fluvialis,大葉貞蕨
nvdimp,出雲山自然保留區,2003,Cyclosorus parasiticus,密毛毛蕨
nvdimp,出雲山自然保留區,2003,Itea parviflora,小花鼠刺
nvdimp,出雲山自然保留區,2003,Osmanthus marginatus,小葉木犀
nvdimp,出雲山自然保留區,2003,Ardisia quinquegona,小葉樹杞
nvdimp,出雲山自然保留區,2003,Symplocos modesta,小葉白筆
nvdimp,出雲山自然保留區,2003,Bredia gibba,小金石榴
nvdimp,出雲山自然保留區,2003,Polystichum parvipinnulum,尖葉耳蕨
nvdimp,出雲山自然保留區,2003,Callicarpa randaiensis,巒大紫珠
nvdimp,出雲山自然保留區,2003,Smilax menispermoidea,巒大菝葜
nvdimp,出雲山自然保留區,2003,Microsorum steerei,廣葉星蕨
nvdimp,出雲山自然保留區,2003,Lepisorus monilisorus,擬笈瓦葦
nvdimp,出雲山自然保留區,2003,Lithocarpus amygdalifolius,杏葉石櫟
nvdimp,出雲山自然保留區,2003,Loxogramme salicifolia,柳葉劍蕨
nvdimp,出雲山自然保留區,2003,Pyrrosia polydactyla,槭葉石葦
nvdimp,出雲山自然保留區,2003,Adinandra lasiostyla,毛柱楊桐
nvdimp,出雲山自然保留區,2003,Microsorum buergerianum,波氏星蕨
nvdimp,出雲山自然保留區,2003,Clerodendrum trichotomum,海州常山
nvdimp,出雲山自然保留區,2003,Schima superba var. kankaoensis,港口木荷
nvdimp,出雲山自然保留區,2003,Polygonum chinense,火炭母草
nvdimp,出雲山自然保留區,2003,Ligustrum morrisonense,玉山女貞
nvdimp,出雲山自然保留區,2003,Symplocos morrisonicola,玉山灰木
nvdimp,出雲山自然保留區,2003,Lepisorus morrisonensis,玉山瓦葦
nvdimp,出雲山自然保留區,2003,Daphne kiusiana var. atrocaulis,白花瑞香
nvdimp,出雲山自然保留區,2003,Lindera glauca,白葉釣樟
nvdimp,出雲山自然保留區,2003,Eurya chinensis,米碎柃木
nvdimp,出雲山自然保留區,2003,Smilax bracteata var. verruculosa,糙莖菝葜
nvdimp,出雲山自然保留區,2003,Peperomia sui,紅莖椒草
nvdimp,出雲山自然保留區,2003,Eurya loquaiana,細枝柃木
nvdimp,出雲山自然保留區,2003,Achyranthes aspera var. rubrofusca,臺灣牛膝
nvdimp,出雲山自然保留區,2003,Cinnamomum insularimontanum,臺灣肉桂
nvdimp,出雲山自然保留區,2003,Piper umbellatum,臺灣胡椒
nvdimp,出雲山自然保留區,2003,Castanopsis formosana,臺灣苦櫧
nvdimp,出雲山自然保留區,2003,Arundo formosana,臺灣蘆竹
nvdimp,出雲山自然保留區,2003,Malus doumeri,臺灣蘋果
nvdimp,出雲山自然保留區,2003,Phoebe formosana,臺灣雅楠
nvdimp,出雲山自然保留區,2003,Iris formosana,臺灣鳶尾
nvdimp,出雲山自然保留區,2003,Aeschynanthus acuminatus,芒毛苣苔
nvdimp,出雲山自然保留區,2003,Crepidomanes birmanicum,華東瓶蕨
nvdimp,出雲山自然保留區,2003,Machilus philippinensis,菲律賓楠
nvdimp,出雲山自然保留區,2003,Embelia laeta var. papilligera,藤毛木槲
nvdimp,出雲山自然保留區,2003,Osmanthus lanceolatus,銳葉木犀
nvdimp,出雲山自然保留區,2003,Polystichum prionolepis,鋸葉耳蕨
nvdimp,出雲山自然保留區,2003,Akebia longeracemosa,長序木通
nvdimp,出雲山自然保留區,2003,Loxogramme remotefrondigera,長柄劍蕨
nvdimp,出雲山自然保留區,2003,Oreocnide pedunculata,長梗紫麻
nvdimp,出雲山自然保留區,2003,Berberis aristatoserrulata,長葉小檗
nvdimp,出雲山自然保留區,2003,Polystichum hancockii,韓氏耳蕨
nvdimp,出雲山自然保留區,2003,Toddalia asiatica,飛龍掌血
nvdimp,出雲山自然保留區,2003,Liparis bootanensis,一葉羊耳蒜
nvdimp,出雲山自然保留區,2003,Paris polyphylla,七葉一枝花
nvdimp,出雲山自然保留區,2003,Tetrastigma formosanum,三葉崖爬藤
nvdimp,出雲山自然保留區,2003,Celastrus hindsii,南華南蛇藤
nvdimp,出雲山自然保留區,2003,Asplenium griffithianum,叢葉鐵角蕨
nvdimp,出雲山自然保留區,2003,Hydrangea integrifolia,大枝掛繡球
nvdimp,出雲山自然保留區,2003,Davallia formosana,大葉骨碎補
nvdimp,出雲山自然保留區,2003,Asplenium wilfordii,威氏鐵角蕨
nvdimp,出雲山自然保留區,2003,Mikania micrantha,小花蔓澤蘭
nvdimp,出雲山自然保留區,2003,Asplenium ritoense,尖葉鐵角蕨
nvdimp,出雲山自然保留區,2003,Sageretia randaiensis,巒大雀梅藤
nvdimp,出雲山自然保留區,2003,Vittaria taeniophylla,廣葉書帶蕨
nvdimp,出雲山自然保留區,2003,Cyrtococcum accrescens,散穗弓果黍
nvdimp,出雲山自然保留區,2003,Onychium japonicum,日本金粉蕨
nvdimp,出雲山自然保留區,2003,Ilex hayatana,早田氏冬青
nvdimp,出雲山自然保留區,2003,Pteris setulosocostulata,有刺鳳尾蕨
nvdimp,出雲山自然保留區,2003,Ilex lonicerifolia var. matsudae,松田氏冬青
nvdimp,出雲山自然保留區,2003,Symplocos stellaris,枇杷葉灰木
nvdimp,出雲山自然保留區,2003,Rubus pyrifolius,梨葉懸鉤子
nvdimp,出雲山自然保留區,2003,Setaria palmifolia,棕葉狗尾草
nvdimp,出雲山自然保留區,2003,Symplocos congesta,楊桐葉灰木
nvdimp,出雲山自然保留區,2003,Microlepia trichocarpa,毛果鱗蓋蕨
nvdimp,出雲山自然保留區,2003,Camellia transnokoensis,泛能高山茶
nvdimp,出雲山自然保留區,2003,Davallia mariesii,海州骨碎補
nvdimp,出雲山自然保留區,2003,Ampelopsis brevipedunculata var. hancei,漢氏山葡萄
nvdimp,出雲山自然保留區,2003,Litsea morrisonensis,玉山木薑子
nvdimp,出雲山自然保留區,2003,Viburnum integrifolium,玉山糯米樹
nvdimp,出雲山自然保留區,2003,Ardisia cornudentata subsp. morrisonensis,玉山紫金牛
nvdimp,出雲山自然保留區,2003,Lasianthus fordii,琉球雞屎樹
nvdimp,出雲山自然保留區,2003,Asplenium normale,生芽鐵角蕨
nvdimp,出雲山自然保留區,2003,Polypodium transpianense,疏毛水龍骨
nvdimp,出雲山自然保留區,2003,Dryopteris labordei,疏葉鱗毛蕨
nvdimp,出雲山自然保留區,2003,Microtropis fokienensis,福建賽衛矛
nvdimp,出雲山自然保留區,2003,Polypodium argutum,箭葉水龍骨
nvdimp,出雲山自然保留區,2003,Pteris scabristipes,紅柄鳳尾蕨
nvdimp,出雲山自然保留區,2003,Glochidion rubrum,細葉饅頭果
nvdimp,出雲山自然保留區,2003,Calanthe alismifolia,細點根節蘭
nvdimp,出雲山自然保留區,2003,Marsdenia tinctoria,絨毛芙蓉蘭
nvdimp,出雲山自然保留區,2003,Plagiogyria stenoptera,耳形瘤足蕨
nvdimp,出雲山自然保留區,2003,Sarcopyramis napalensis var. bodinieri,肉穗野牡丹
nvdimp,出雲山自然保留區,2003,Spodiopogon tainanensis,臺南大油芒
nvdimp,出雲山自然保留區,2003,Maesa perlaria var. formosana,臺灣山桂花
nvdimp,出雲山自然保留區,2003,Asplenium nidus,臺灣山蘇花
nvdimp,出雲山自然保留區,2003,Tetrastigma umbellatum,臺灣崖爬藤
nvdimp,出雲山自然保留區,2003,Hedera rhombea var. formosana,臺灣常春藤
nvdimp,出雲山自然保留區,2003,Rubus formosensis,臺灣懸鉤子
nvdimp,出雲山自然保留區,2003,Polypodium formosanum,臺灣水龍骨
nvdimp,出雲山自然保留區,2003,Plagiogyria formosana,臺灣瘤足蕨
nvdimp,出雲山自然保留區,2003,Acer morrisonense,臺灣紅榨槭
nvdimp,出雲山自然保留區,2003,Ainsliaea latifolia subsp. henryi,臺灣鬼督郵
nvdimp,出雲山自然保留區,2003,Dryopteris formosana,臺灣鱗毛蕨
nvdimp,出雲山自然保留區,2003,Lepidagathis formosensis,臺灣鱗球花
nvdimp,出雲山自然保留區,2003,Schefflera taiwaniana,臺灣鵝掌柴
nvdimp,出雲山自然保留區,2003,Plagiogyria euphlebia,華中瘤足蕨
nvdimp,出雲山自然保留區,2003,Asplenium wrightii,萊氏鐵角蕨
nvdimp,出雲山自然保留區,2003,Dryopteris sordidipes,落鱗鱗毛蕨
nvdimp,出雲山自然保留區,2003,Dioscorea japonica,薄葉野山藥
nvdimp,出雲山自然保留區,2003,Elatostema trilobulatum,裂葉樓梯草
nvdimp,出雲山自然保留區,2003,Begonia palmata,裂葉秋海棠
nvdimp,出雲山自然保留區,2003,Dioscorea matsudae,裡白葉薯榔
nvdimp,出雲山自然保留區,2003,Elaeagnus thunbergii,鄧氏胡頹子
nvdimp,出雲山自然保留區,2003,Castanopsis cuspidata var. carlesii,長尾尖葉櫧
nvdimp,出雲山自然保留區,2003,Litsea acuminata,長葉木薑子
nvdimp,出雲山自然保留區,2003,Dryopteris sparsa,長葉鱗毛蕨
nvdimp,出雲山自然保留區,2003,Symplocos arisanensis,阿里山灰木
nvdimp,出雲山自然保留區,2003,Polystichum eximium,阿里山耳蕨
nvdimp,出雲山自然保留區,2003,Elaphoglossum conforme,阿里山舌蕨
nvdimp,出雲山自然保留區,2003,Scleria terrestris,陸生珍珠茅
nvdimp,出雲山自然保留區,2003,Litsea elongata var. mushaensis,霧社木薑子
nvdimp,出雲山自然保留區,2003,Asplenium adiantoides,革葉鐵角蕨
nvdimp,出雲山自然保留區,2003,Clematis meyeniana,麥氏鐵線蓮
nvdimp,出雲山自然保留區,2003,Ardisia virens,黑星紫金牛
nvdimp,出雲山自然保留區,2003,Pteris linearis,三角脈鳳尾蕨
nvdimp,出雲山自然保留區,2003,Passiflora suberosa,三角葉西番蓮
nvdimp,出雲山自然保留區,2003,Athyrium kuratae,倉田氏蹄蓋蕨
nvdimp,出雲山自然保留區,2003,Sida cordifolia,圓葉金午時花
nvdimp,出雲山自然保留區,2003,Arachniodes pseudoaristata,小葉複葉耳蕨
nvdimp,出雲山自然保留區,2003,Diplazium kawakamii,川上氏雙蓋蕨
nvdimp,出雲山自然保留區,2003,Arachniodes rhomboidea,斜方複葉耳蕨
nvdimp,出雲山自然保留區,2003,Humata griffithiana,杯狀蓋陰石蕨
nvdimp,出雲山自然保留區,2003,Smilax riparia,烏蘇里山馬薯
nvdimp,出雲山自然保留區,2003,Stachytarpheta jamaicensis,牙買加長穗木
nvdimp,出雲山自然保留區,2003,Arachniodes aristata,細葉複葉耳蕨
nvdimp,出雲山自然保留區,2003,Araiostegia parvipinnula,臺灣小膜蓋蕨
nvdimp,出雲山自然保留區,2003,Oxalis acetosella subsp. formosana,臺灣山酢漿草
nvdimp,出雲山自然保留區,2003,Dumasia villosa subsp. bicolor,臺灣山黑扁豆
nvdimp,出雲山自然保留區,2003,Pourthiaea beauverdiana var. notabilis,臺灣老葉兒樹
nvdimp,出雲山自然保留區,2003,Neolitsea aciculata var. variabillima,變葉新木薑子
nvdimp,出雲山自然保留區,2003,Carpinus kawakamii,阿里山千金榆
nvdimp,出雲山自然保留區,2003,Hydrocotyle setulosa,阿里山天胡荽
nvdimp,出雲山自然保留區,2003,Athyrium arisanense,阿里山蹄蓋蕨
nvdimp,出雲山自然保留區,2003,Dryopteris squamiseta,阿里山鱗毛蕨
nvdimp,出雲山自然保留區,2003,Neolitsea acuminatissima,高山新木薑子
