墾丁國家公園,2005,Curculigo orchioides,仙茅
墾丁國家公園,2005,Elaeocarpus sylvestris,杜英
墾丁國家公園,2005,Ardisia sieboldii,樹杞
墾丁國家公園,2005,Beilschmiedia erythrophloia,瓊楠
墾丁國家公園,2005,Sapium discolor,白桕
墾丁國家公園,2005,Stauntonia obovatifoliola,石月
墾丁國家公園,2005,Garcinia multiflora,福木
墾丁國家公園,2005,Machilus thunbergii,紅楠
墾丁國家公園,2005,Smilax china,菝葜
墾丁國家公園,2005,Ficus superba var. japonica,雀榕
墾丁國家公園,2005,Piper kadsura,風藤
墾丁國家公園,2005,Calamus quiquesetinervius,黃藤
墾丁國家公園,2005,Melicope pteleifolia,三腳虌
墾丁國家公園,2005,Psychotria rubra,九節木
墾丁國家公園,2005,Bridelia balansae,刺杜密
墾丁國家公園,2005,Litosanthes biflora,壺冠木
墾丁國家公園,2005,Machilus japonica var. kusanoi,大葉楠
墾丁國家公園,2005,Gordonia axillaris,大頭茶
墾丁國家公園,2005,Anodendron affine,小錦蘭
墾丁國家公園,2005,Melicope semecarpifolia,山刈葉
墾丁國家公園,2005,Alpinia intermedia,山月桃
墾丁國家公園,2005,Symplocos theophrastifolia,山豬肝
墾丁國家公園,2005,Helicia formosana,山龍眼
墾丁國家公園,2005,Psychotria serpens,拎壁龍
墾丁國家公園,2005,Castanopsis fabri,星刺栲
墾丁國家公園,2005,Pothos chinensis,柚葉藤
墾丁國家公園,2005,Saurauia tristyla var. oldhamii,水冬瓜
墾丁國家公園,2005,Wendlandia formosana,水金京
墾丁國家公園,2005,Hemigramma decurrens,沙皮蕨
墾丁國家公園,2005,Michelia compressa,烏心石
墾丁國家公園,2005,Blechnum orientale,烏毛蕨
墾丁國家公園,2005,Tricalysia dubia,狗骨仔
墾丁國家公園,2005,Sloanea formosana,猴歡喜
墾丁國家公園,2005,Coptosapelta diffusa,瓢簞藤
墾丁國家公園,2005,Oplismenus compositus,竹葉草
墾丁國家公園,2005,Schizostachyum diffusum,莎勒竹
墾丁國家公園,2005,Ficus fistulosa,豬母乳
墾丁國家公園,2005,Diospyros eriantha,軟毛柿
墾丁國家公園,2005,Melastoma candidum,野牡丹
墾丁國家公園,2005,Quercus longinux,錐果櫟
墾丁國家公園,2005,Lasianthus obliquinervis,雞屎樹
墾丁國家公園,2005,Ardisia cornudentata,雨傘仔
墾丁國家公園,2005,Quercus glauca,青剛櫟
墾丁國家公園,2005,Archidendron lucidum,頷垂豆
墾丁國家公園,2005,Schefflera octophylla,鵝掌柴
墾丁國家公園,2005,Liriope spicata,麥門冬
墾丁國家公園,2005,Eurya nitida,光葉柃木
墾丁國家公園,2005,Kadsura japonica,南五味子
墾丁國家公園,2005,Castanopsis indica,印度苦櫧
墾丁國家公園,2005,Flagellaria indica,印度鞭藤
墾丁國家公園,2005,Ficus aurantiaca var. parvifolia,大果藤榕
墾丁國家公園,2005,Astronia formosana,大野牡丹
墾丁國家公園,2005,Itea parviflora,小花鼠刺
墾丁國家公園,2005,Osmanthus marginatus,小葉木犀
墾丁國家公園,2005,Ardisia quinquegona,小葉樹杞
墾丁國家公園,2005,Symplocos shilanensis,希蘭灰木
墾丁國家公園,2005,Machilus obovatifolia,恆春楨楠
墾丁國家公園,2005,Lithocarpus amygdalifolius,杏葉石櫟
墾丁國家公園,2005,Lasianthus cyanocarpus,毛雞屎樹
墾丁國家公園,2005,Schima superba var. kankaoensis,港口木荷
墾丁國家公園,2005,Ilex uraiensis,烏來冬青
墾丁國家公園,2005,Magnolia kachirachirai,烏心石舅
墾丁國家公園,2005,Selaginella doederleinii,生根卷柏
墾丁國家公園,2005,Dracaena angustifolia,番仔林投
墾丁國家公園,2005,Callicarpa remotiflora,疏花紫珠
墾丁國家公園,2005,Callicarpa remotiserrulata,疏齒紫珠
墾丁國家公園,2005,Eurya chinensis,米碎柃木
墾丁國家公園,2005,Trachelospermum gracilipes,細梗絡石
墾丁國家公園,2005,Syzygium euphlebium,細脈赤楠
墾丁國家公園,2005,Illicium arborescens,臺灣八角
墾丁國家公園,2005,Adinandra formosana,臺灣楊桐
